Tea_ID,Tea_Type,Region,Site,Plot,Lat,Lon,Elevation,Initial,Depth,Burial,Recovery,Days,Season,Final,Label,Tea_init,Tea_final,Loss,Treatment,Contributor,Soil moisture,Additional information
37,Green,Abisko,S900,S900,68.316023,19.184697,832,2.0169,5,04/07/2015,29/08/2015,56,Summer,0.9261,Yes,1.701,0.677409356,0.60,None,Jonas Lembrechts,,
38,Green,Abisko,S400,S400,68.31507102,19.16888701,430,2.1543,5,04/07/2015,29/08/2015,56,Summer,0.7121,Yes,1.833,0.463409356,0.75,None,Jonas Lembrechts,,
39,Green,Abisko,S400,S400,68.31507102,19.16888701,430,1.982,5,04/07/2015,29/08/2015,56,Summer,0.9357,Yes,1.667,0.687009356,0.59,None,Jonas Lembrechts,,
41,Green,Abisko,N900,N900,68.35775,18.724328,889,2.1709,5,05/07/2015,02/09/2015,59,Summer,1.1269,Yes,1.849,0.878209356,0.53,None,Jonas Lembrechts,,
42,Green,Abisko,S650,S650,68.30794296,19.15659897,653,2.1228,5,04/07/2015,29/08/2015,56,Summer,1.0284,Yes,1.803,0.779709356,0.57,None,Jonas Lembrechts,,
45,Green,Latnja,L650,L650,68.417673,18.356949,586,2.1296,5,10/07/2015,03/09/2015,55,Summer,1.1541,Yes,1.809,0.905409356,0.50,None,Jonas Lembrechts,,
46,Green,Latnja,L400,L400,68.426412,18.354083,360,2.1143,5,10/07/2015,03/09/2015,55,Summer,1.0064,Yes,1.795,0.757709356,0.58,None,Jonas Lembrechts,,
50,Green,Abisko,S400,S400,68.31507102,19.16888701,430,2.1206,5,04/07/2015,29/08/2015,56,Summer,0.9866,Yes,1.801,0.737909356,0.59,None,Jonas Lembrechts,,
51,Green,Latnja,L900,L900,68.404545,18.375026,784,2.1276,5,10/07/2015,03/09/2015,55,Summer,1.0401,Yes,1.808,0.791409356,0.56,None,Jonas Lembrechts,,
52,Green,Abisko,N400,N400,68.355979,18.76168,402,2.1419,5,05/07/2015,02/09/2015,59,Summer,0.9193,Yes,1.821,0.670609356,0.63,None,Jonas Lembrechts,,
53,Green,Abisko,N400,N400,68.355979,18.76168,402,2.1355,5,05/07/2015,02/09/2015,59,Summer,0.9971,Yes,1.815,0.748409356,0.59,None,Jonas Lembrechts,,
54,Green,Abisko,N650,N650,68.36364,18.738904,685,2.0828,5,05/07/2015,02/09/2015,59,Summer,1.077,Yes,1.764,0.828309356,0.53,None,Jonas Lembrechts,,
55,Green,Abisko,S900,S900,68.316023,19.184697,832,2.058,5,04/07/2015,29/08/2015,56,Summer,1.1258,Yes,1.741,0.877109356,0.50,None,Jonas Lembrechts,,
56,Green,Latnja,L900,L900,68.404545,18.375026,784,2.2053,5,10/07/2015,03/09/2015,55,Summer,1.1236,Yes,1.882,0.874909356,0.54,None,Jonas Lembrechts,,
57,Green,Abisko,S650,S650,68.30794296,19.15659897,653,2.0985,5,04/07/2015,29/08/2015,56,Summer,1.1221,Yes,1.780,0.873409356,0.51,None,Jonas Lembrechts,,
58,Green,Abisko,S650,S650,68.30794296,19.15659897,653,2.0997,5,04/07/2015,29/08/2015,56,Summer,0.9807,Yes,1.781,0.732009356,0.59,None,Jonas Lembrechts,,
59,Green,Abisko,S650,S650,68.30794296,19.15659897,653,2.139,5,04/07/2015,29/08/2015,56,Summer,1.1816,Yes,1.819,0.932909356,0.49,None,Jonas Lembrechts,,
60,Green,Latnja,L650,L650,68.417673,18.356949,586,1.9901,5,10/07/2015,03/09/2015,55,Summer,0.9947,Yes,1.675,0.746009356,0.55,None,Jonas Lembrechts,,
61,Rooibos,Abisko,N900,N900,68.35775,18.724328,889,2.2775,5,05/07/2015,02/09/2015,59,Summer,1.8033,Yes,1.915,1.554243356,0.19,None,Jonas Lembrechts,,
62,Rooibos,Latnja,L650,L650,68.417673,18.356949,586,2.2632,5,10/07/2015,03/09/2015,55,Summer,1.7477,Yes,1.901,1.498643356,0.21,None,Jonas Lembrechts,,
63,Rooibos,Abisko,N400,N400,68.355979,18.76168,402,2.2147,5,05/07/2015,02/09/2015,59,Summer,1.6851,Yes,1.855,1.436043356,0.23,None,Jonas Lembrechts,,
65,Rooibos,Latnja,L900,L900,68.404545,18.375026,784,2.3274,5,10/07/2015,03/09/2015,55,Summer,1.7872,Yes,1.962,1.538143356,0.22,None,Jonas Lembrechts,,
69,Rooibos,Latnja,L400,L400,68.426412,18.354083,360,2.252,5,10/07/2015,03/09/2015,55,Summer,1.665,Yes,1.891,1.415943356,0.25,None,Jonas Lembrechts,,
70,Rooibos,Abisko,N900,N900,68.35775,18.724328,889,2.2661,5,05/07/2015,02/09/2015,59,Summer,1.7223,Yes,1.904,1.473243356,0.23,None,Jonas Lembrechts,,
71,Rooibos,Latnja,L1000,L1000,68.40118,18.40528,940,2.3261,5,06/07/2015,28/08/2015,53,Summer,1.7777,Yes,1.961,1.528643356,0.22,None,Jonas Lembrechts,,
72,Rooibos,Abisko,N650,N650,68.36364,18.738904,685,2.2592,5,05/07/2015,02/09/2015,59,Summer,1.7344,Yes,1.897,1.485343356,0.22,None,Jonas Lembrechts,,
73,Rooibos,Latnja,L650,L650,68.417673,18.356949,586,2.2715,5,10/07/2015,03/09/2015,55,Summer,1.8296,Yes,1.909,1.580543356,0.17,None,Jonas Lembrechts,,
75,Rooibos,Abisko,S400,S400,68.31507102,19.16888701,430,2.2386,5,04/07/2015,29/08/2015,56,Summer,1.6241,Yes,1.878,1.375043356,0.27,None,Jonas Lembrechts,,
76,Rooibos,Latnja,L650,L650,68.417673,18.356949,586,2.2557,5,10/07/2015,03/09/2015,55,Summer,1.676,Yes,1.894,1.426943356,0.25,None,Jonas Lembrechts,,
79,Rooibos,Abisko,N400,N400,68.355979,18.76168,402,2.2161,5,05/07/2015,02/09/2015,59,Summer,1.6942,Yes,1.857,1.445143356,0.22,None,Jonas Lembrechts,,
80,Rooibos,Abisko,S900,S900,68.316023,19.184697,832,2.2547,5,04/07/2015,29/08/2015,56,Summer,1.788,Yes,1.893,1.538943356,0.19,None,Jonas Lembrechts,,
81,Rooibos,Abisko,N650,N650,68.36364,18.738904,685,2.2245,5,05/07/2015,02/09/2015,59,Summer,1.7278,Yes,1.865,1.478743356,0.21,None,Jonas Lembrechts,,
82,Rooibos,Latnja,L1000,L1000,68.40118,18.40528,940,2.2618,5,06/07/2015,28/08/2015,53,Summer,1.7618,Yes,1.900,1.512743356,0.20,None,Jonas Lembrechts,,
83,Rooibos,Abisko,S900,S900,68.316023,19.184697,832,2.2213,5,04/07/2015,29/08/2015,56,Summer,1.6545,Yes,1.862,1.405443356,0.25,None,Jonas Lembrechts,,
84,Rooibos,Abisko,N400,N400,68.355979,18.76168,402,2.1901,5,05/07/2015,02/09/2015,59,Summer,1.6178,Yes,1.832,1.368743356,0.25,None,Jonas Lembrechts,,
85,Rooibos,Latnja,L900,L900,68.404545,18.375026,784,2.1767,5,10/07/2015,03/09/2015,55,Summer,1.7193,Yes,1.820,1.470243356,0.19,None,Jonas Lembrechts,,
86,Rooibos,Abisko,N900,N900,68.35775,18.724328,889,2.2664,5,05/07/2015,02/09/2015,59,Summer,1.6671,Yes,1.904,1.418043356,0.26,None,Jonas Lembrechts,,
87,Rooibos,Latnja,L900,L900,68.404545,18.375026,784,2.1952,5,10/07/2015,03/09/2015,55,Summer,1.6821,Yes,1.837,1.433043356,0.22,None,Jonas Lembrechts,,
88,Rooibos,Abisko,S650,S650,68.30794296,19.15659897,653,2.2257,5,04/07/2015,29/08/2015,56,Summer,1.7199,Yes,1.866,1.470843356,0.21,None,Jonas Lembrechts,,
89,Rooibos,Abisko,N650,N650,68.36364,18.738904,685,2.2483,5,05/07/2015,02/09/2015,59,Summer,1.724,Yes,1.887,1.474943356,0.22,None,Jonas Lembrechts,,
90,Rooibos,Abisko,S900,S900,68.316023,19.184697,832,2.2082,5,04/07/2015,29/08/2015,56,Summer,1.6674,Yes,1.849,1.418343356,0.23,None,Jonas Lembrechts,,
91,Rooibos,Latnja,L400,L400,68.426412,18.354083,360,2.2405,5,10/07/2015,03/09/2015,55,Summer,1.7419,Yes,1.880,1.492843356,0.21,None,Jonas Lembrechts,,
92,Rooibos,Abisko,S400,S400,68.31507102,19.16888701,430,2.282,5,04/07/2015,29/08/2015,56,Summer,1.6955,Yes,1.919,1.446443356,0.25,None,Jonas Lembrechts,,
98,Rooibos,Latnja,L650,L650,68.417673,18.356949,586,2.2146,5,10/07/2015,03/09/2015,55,Summer,1.7229,Yes,1.855,1.473843356,0.21,None,Jonas Lembrechts,,
99,Rooibos,Abisko,N400,N400,68.355979,18.76168,402,2.1986,5,05/07/2015,02/09/2015,59,Summer,1.6382,Yes,1.840,1.389143356,0.25,None,Jonas Lembrechts,,
100,Rooibos,Abisko,S650,S650,68.30794296,19.15659897,653,2.2019,5,04/07/2015,29/08/2015,56,Summer,1.663,Yes,1.843,1.413943356,0.23,None,Jonas Lembrechts,,
102,Rooibos,Abisko,N900,N900,68.35775,18.724328,889,2.1655,5,05/07/2015,02/09/2015,59,Summer,1.7233,Yes,1.809,1.474243356,0.19,None,Jonas Lembrechts,,
103,Rooibos,Abisko,S650,S650,68.30794296,19.15659897,653,2.2648,5,04/07/2015,29/08/2015,56,Summer,1.6421,Yes,1.903,1.393043356,0.27,None,Jonas Lembrechts,,
104,Rooibos,Abisko,S400,S400,68.31507102,19.16888701,430,2.2033,5,04/07/2015,29/08/2015,56,Summer,1.6215,Yes,1.845,1.372443356,0.26,None,Jonas Lembrechts,,
105,Rooibos,Latnja,L400,L400,68.426412,18.354083,360,2.2931,5,10/07/2015,03/09/2015,55,Summer,1.7129,Yes,1.929,1.463843356,0.24,None,Jonas Lembrechts,,
106,Rooibos,Abisko,S900,S900,68.316023,19.184697,832,2.2623,5,04/07/2015,29/08/2015,56,Summer,1.7795,Yes,1.900,1.530443356,0.19,None,Jonas Lembrechts,,
107,Rooibos,Latnja,L650,L650,68.417673,18.356949,586,2.1769,5,10/07/2015,03/09/2015,55,Summer,1.6363,Yes,1.820,1.387243356,0.24,None,Jonas Lembrechts,,
110,Rooibos,Abisko,N650,N650,68.36364,18.738904,685,2.2796,5,05/07/2015,02/09/2015,59,Summer,1.7663,Yes,1.917,1.517243356,0.21,None,Jonas Lembrechts,,
111,Rooibos,Abisko,S650,S650,68.30794296,19.15659897,653,2.2163,5,04/07/2015,29/08/2015,56,Summer,1.6876,Yes,1.857,1.438543356,0.23,None,Jonas Lembrechts,,
112,Rooibos,Abisko,N400,N400,68.355979,18.76168,402,2.2961,5,05/07/2015,02/09/2015,59,Summer,1.7213,Yes,1.932,1.472243356,0.24,None,Jonas Lembrechts,,
113,Rooibos,Latnja,L900,L900,68.404545,18.375026,784,2.2042,5,10/07/2015,03/09/2015,55,Summer,1.7951,Yes,1.846,1.546043356,0.16,None,Jonas Lembrechts,,
114,Rooibos,Abisko,N900,N900,68.35775,18.724328,889,2.2049,5,05/07/2015,02/09/2015,59,Summer,1.7271,Yes,1.846,1.478043356,0.20,None,Jonas Lembrechts,,
115,Rooibos,Latnja,L400,L400,68.426412,18.354083,360,2.2383,5,10/07/2015,03/09/2015,55,Summer,1.7569,Yes,1.878,1.507843356,0.20,None,Jonas Lembrechts,,
116,Rooibos,Abisko,S650,S650,68.30794296,19.15659897,653,2.2417,5,04/07/2015,29/08/2015,56,Summer,1.6795,Yes,1.881,1.430443356,0.24,None,Jonas Lembrechts,,
119,Rooibos,Latnja,L900,L900,68.404545,18.375026,784,2.2599,5,10/07/2015,03/09/2015,55,Summer,1.7733,Yes,1.898,1.524243356,0.20,None,Jonas Lembrechts,,
120,Rooibos,Abisko,S400,S400,68.31507102,19.16888701,430,2.2424,5,04/07/2015,29/08/2015,56,Summer,1.6129,Yes,1.882,1.363843356,0.28,None,Jonas Lembrechts,,
122,Green,Abisko,S900,S900,68.316023,19.184697,832,2.1662,5,04/07/2015,29/08/2015,56,Summer,1.1533,Yes,1.845,0.904609356,0.51,None,Jonas Lembrechts,,
128,Rooibos,Latnja,L400,L400,68.426412,18.354083,360,2.2195,5,10/07/2015,03/09/2015,55,Summer,1.6917,Yes,1.860,1.442643356,0.22,None,Jonas Lembrechts,,
129,Rooibos,Abisko,S900,S900,68.316023,19.184697,832,2.2351,5,04/07/2015,29/08/2015,56,Summer,1.755,Yes,1.875,1.505943356,0.20,None,Jonas Lembrechts,,
130,Rooibos,Abisko,S400,S400,68.31507102,19.16888701,430,2.2483,5,04/07/2015,29/08/2015,56,Summer,1.7016,Yes,1.887,1.452543356,0.23,None,Jonas Lembrechts,,
3toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Fen,61.183647,-45.368234,47,2.0331,8,NA,NA,67,Summer,0.7539,Yes,1.717,0.505209356,0.71,None,Toke Thomas Hoye,,
5toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Heath,61.183647,-45.368234,47,2.0084,8,NA,NA,67,Summer,1.0806,Yes,1.693,0.831909356,0.51,None,Toke Thomas Hoye,,
11toke,Green,Narsarsuaq,Narsarsuaq_LF1,#N/A,61.183647,-45.368234,47,2.165,8,NA,NA,67,Summer,1.067,Yes,1.844,0.818309356,0.56,None,Toke Thomas Hoye,,
12toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Fen,61.183647,-45.368234,47,2.0595,8,NA,NA,67,Summer,0.741,Yes,1.742,0.492309356,0.72,None,Toke Thomas Hoye,,
14toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Heath,61.183647,-45.368234,47,2.0634,8,NA,NA,67,Summer,1.0327,Yes,1.746,0.784009356,0.55,None,Toke Thomas Hoye,,
15toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Fen,61.183647,-45.368234,47,2.0574,8,NA,NA,67,Summer,0.7016,Yes,1.740,0.452909356,0.74,None,Toke Thomas Hoye,,
16toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Heath,61.183647,-45.368234,47,1.9708,8,NA,NA,67,Summer,0.9815,Yes,1.657,0.732809356,0.56,None,Toke Thomas Hoye,,
17toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Fen,61.183647,-45.368234,47,2.0364,8,NA,NA,67,Summer,0.8614,Yes,1.720,0.612709356,0.64,None,Toke Thomas Hoye,,
18toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Fen,61.183647,-45.368234,47,2.0748,8,NA,NA,67,Summer,0.7625,Yes,1.757,0.513809356,0.71,None,Toke Thomas Hoye,,
20toke,Green,Narsarsuaq,Narsarsuaq_LF1,Narsarsuaq_LF1_Heath,61.183647,-45.368234,47,2.1789,8,NA,NA,67,Summer,1.0663,Yes,1.857,0.817609356,0.56,None,Toke Thomas Hoye,,
21toke,Green,Narsarsuaq,Narsarsuaq_LS2,#N/A,61.183529,-45.365744,48,2.036,8,NA,NA,67,Summer,1.0265,Yes,1.719,0.777809356,0.55,None,Toke Thomas Hoye,,
23toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Shrub,61.183529,-45.365744,48,2.0815,8,NA,NA,67,Summer,1.1381,Yes,1.763,0.889409356,0.50,None,Toke Thomas Hoye,,
26toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Shrub,61.183529,-45.365744,48,2.1176,8,NA,NA,67,Summer,1.0992,Yes,1.798,0.850509356,0.53,None,Toke Thomas Hoye,,
27toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Shrub,61.183529,-45.365744,48,2.1785,8,NA,NA,67,Summer,0.9287,Yes,1.857,0.680009356,0.63,None,Toke Thomas Hoye,,
31toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Shrub,61.183529,-45.365744,48,2.1694,8,NA,NA,67,Summer,1.1165,Yes,1.848,0.867809356,0.53,None,Toke Thomas Hoye,,
35toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Heath,61.183529,-45.365744,48,2.1905,8,NA,NA,67,Summer,1.1843,Yes,1.868,0.935609356,0.50,None,Toke Thomas Hoye,,
36toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Heath,61.183529,-45.365744,48,2.0575,8,NA,NA,67,Summer,1.0147,Yes,1.740,0.766009356,0.56,None,Toke Thomas Hoye,,
38toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Heath,61.183529,-45.365744,48,2.1156,8,NA,NA,67,Summer,1.2576,Yes,1.796,1.008909356,0.44,None,Toke Thomas Hoye,,
39toke,Green,Narsarsuaq,Narsarsuaq_LS2,#N/A,61.183529,-45.365744,48,2.0198,8,NA,NA,67,Summer,1.2477,Yes,1.704,0.999009356,0.41,None,Toke Thomas Hoye,,
40toke,Green,Narsarsuaq,Narsarsuaq_LS2,Narsarsuaq_LS2_Heath,61.183529,-45.365744,48,2.1499,8,NA,NA,67,Summer,1.2812,Yes,1.829,1.032509356,0.44,None,Toke Thomas Hoye,,
43toke,Green,Narsarsuaq,Narsarsuaq_LS1,#N/A,61.183647,-45.368234,47,2.1188,8,NA,NA,67,Summer,1.0889,Yes,1.799,0.840209356,0.53,None,Toke Thomas Hoye,,
44toke,Green,Narsarsuaq,Narsarsuaq_LS1,#N/A,61.183647,-45.368234,47,2.132,8,NA,NA,67,Summer,1.1294,Yes,1.812,0.880709356,0.51,None,Toke Thomas Hoye,,
46toke,Green,Narsarsuaq,Narsarsuaq_LS1,#N/A,61.183647,-45.368234,47,2.2255,8,NA,NA,67,Summer,1.1152,Yes,1.902,0.866509356,0.54,None,Toke Thomas Hoye,,
49toke,Green,Narsarsuaq,Narsarsuaq_LS1,#N/A,61.183647,-45.368234,47,2.1102,8,NA,NA,67,Summer,1.1974,Yes,1.791,0.948709356,0.47,None,Toke Thomas Hoye,,
55toke,Green,Narsarsuaq,Narsarsuaq_LS1,Narsarsuaq_LS1_Heath,61.183647,-45.368234,47,2.186,8,NA,NA,67,Summer,1.0822,Yes,1.864,0.833509356,0.55,None,Toke Thomas Hoye,,
56toke,Green,Narsarsuaq,Narsarsuaq_LS1,Narsarsuaq_LS1_Heath,61.183647,-45.368234,47,2.2246,8,NA,NA,67,Summer,1.1531,Yes,1.901,0.904409356,0.52,None,Toke Thomas Hoye,,
58toke,Green,Narsarsuaq,Narsarsuaq_LS1,Narsarsuaq_LS1_Heath,61.183647,-45.368234,47,2.0934,8,NA,NA,67,Summer,1.1638,Yes,1.775,0.915109356,0.48,None,Toke Thomas Hoye,,
59toke,Green,Narsarsuaq,Narsarsuaq_LS1,Narsarsuaq_LS1_Heath,61.183647,-45.368234,47,2.0921,8,NA,NA,67,Summer,1.0886,Yes,1.773,0.839909356,0.53,None,Toke Thomas Hoye,,
60toke,Green,Narsarsuaq,Narsarsuaq_LS1,Narsarsuaq_LS1_Heath,61.183647,-45.368234,47,2.0935,8,NA,NA,67,Summer,1.1133,Yes,1.775,0.864609356,0.51,None,Toke Thomas Hoye,,
61toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Fen,61.182142,-45.37155,45,2.1547,8,NA,NA,67,Summer,1.1518,Yes,1.834,0.903109356,0.51,None,Toke Thomas Hoye,,
63toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Fen,61.182142,-45.37155,45,2.1967,8,NA,NA,67,Summer,1.1543,Yes,1.874,0.905609356,0.52,None,Toke Thomas Hoye,,
64toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Fen,61.182142,-45.37155,45,2.1246,8,NA,NA,67,Summer,1.2087,Yes,1.805,0.960009356,0.47,None,Toke Thomas Hoye,,
66toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Fen,61.182142,-45.37155,45,2.1581,8,NA,NA,67,Summer,1.2041,Yes,1.837,0.955409356,0.48,None,Toke Thomas Hoye,,
67toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Fen,61.182142,-45.37155,45,1.9811,8,NA,NA,67,Summer,1.0256,Yes,1.667,0.776909356,0.53,None,Toke Thomas Hoye,,
76toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Heath,61.182142,-45.37155,45,2.044,8,NA,NA,67,Summer,1.0874,Yes,1.727,0.838709356,0.51,None,Toke Thomas Hoye,,
77toke,Green,Narsarsuaq,Narsarsuaq_LF2,Narsarsuaq_LF2_Heath,61.182142,-45.37155,45,2.1016,8,NA,NA,67,Summer,1.3323,Yes,1.783,1.083609356,0.39,None,Toke Thomas Hoye,,
79toke,Green,Narsarsuaq,Narsarsuaq_LF2,#N/A,61.182142,-45.37155,45,2.1184,8,NA,NA,67,Summer,1.1333,Yes,1.799,0.884609356,0.51,None,Toke Thomas Hoye,,
80toke,Green,Narsarsuaq,Narsarsuaq_LF2,#N/A,61.182142,-45.37155,45,2.1169,8,NA,NA,67,Summer,1.1635,Yes,1.797,0.914809356,0.49,None,Toke Thomas Hoye,,
81toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Shrub,61.153837,-45.391902,413,2.1354,8,NA,NA,41,Summer,1.3026,Yes,1.815,1.053909356,0.42,None,Toke Thomas Hoye,,
90toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Shrub,61.153837,-45.391902,413,2.1347,8,NA,NA,41,Summer,1.3065,Yes,1.814,1.057809356,0.42,None,Toke Thomas Hoye,,
92toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Shrub,61.153837,-45.391902,413,2.1211,8,NA,NA,41,Summer,1.184,Yes,1.801,0.935309356,0.48,None,Toke Thomas Hoye,,
93toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Heath,61.153837,-45.391902,413,2.0647,8,NA,NA,41,Summer,1.3809,Yes,1.747,1.132209356,0.35,None,Toke Thomas Hoye,,
95toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Heath,61.153837,-45.391902,413,2.1278,8,NA,NA,41,Summer,1.3578,Yes,1.808,1.109109356,0.39,None,Toke Thomas Hoye,,
96toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Heath,61.153837,-45.391902,413,2.1901,8,NA,NA,41,Summer,1.3255,Yes,1.868,1.076809356,0.42,None,Toke Thomas Hoye,,
97toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Shrub,61.153837,-45.391902,413,2.1222,8,NA,NA,41,Summer,1.1743,Yes,1.802,0.925609356,0.49,None,Toke Thomas Hoye,,
98toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Shrub,61.153837,-45.391902,413,2.1836,8,NA,NA,41,Summer,1.2958,Yes,1.861,1.047109356,0.44,None,Toke Thomas Hoye,,
99toke,Green,Narsarsuaq,Narsarsuaq_HS2,#N/A,61.153837,-45.391902,413,2.1377,8,NA,NA,41,Summer,1.3926,Yes,1.817,1.143909356,0.37,None,Toke Thomas Hoye,,
100toke,Green,Narsarsuaq,Narsarsuaq_HS2,Narsarsuaq_HS2_Heath,61.153837,-45.391902,413,2.1715,8,NA,NA,41,Summer,1.3566,Yes,1.850,1.107909356,0.40,None,Toke Thomas Hoye,,
101toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Fen,61.151861,-45.389937,490,2.1024,8,NA,NA,30,Summer,1.4002,Yes,1.783,1.151509356,0.35,None,Toke Thomas Hoye,,
102toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Fen,61.151861,-45.389937,490,2.1096,8,NA,NA,30,Summer,1.226,Yes,1.790,0.977309356,0.45,None,Toke Thomas Hoye,,
103toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Fen,61.151861,-45.389937,490,2.0783,8,NA,NA,30,Summer,1.3261,Yes,1.760,1.077409356,0.39,None,Toke Thomas Hoye,,
104toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Heath,61.151861,-45.389937,490,2.1701,8,NA,NA,30,Summer,1.3013,Yes,1.848,1.052609356,0.43,None,Toke Thomas Hoye,,
105toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Heath,61.151861,-45.389937,490,2.1624,8,NA,NA,30,Summer,1.2965,Yes,1.841,1.047809356,0.43,None,Toke Thomas Hoye,,
106toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Fen,61.151861,-45.389937,490,2.029,8,NA,NA,30,Summer,1.3128,Yes,1.713,1.064109356,0.38,None,Toke Thomas Hoye,,
108toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Heath,61.151861,-45.389937,490,2.0887,8,NA,NA,30,Summer,1.4333,Yes,1.770,1.184609356,0.33,None,Toke Thomas Hoye,,
116toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Heath,61.151861,-45.389937,490,2.0751,8,NA,NA,30,Summer,1.3006,Yes,1.757,1.051909356,0.40,None,Toke Thomas Hoye,,
118toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Heath,61.151861,-45.389937,490,2.0793,8,NA,NA,30,Summer,1.2847,Yes,1.761,1.036009356,0.41,None,Toke Thomas Hoye,,
119toke,Green,Narsarsuaq,Narsarsuaq_HF2,Narsarsuaq_HF2_Fen,61.151861,-45.389937,490,2.0738,8,NA,NA,30,Summer,1.5249,Yes,1.756,1.276209356,0.27,None,Toke Thomas Hoye,,
121toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Heath,61.155551,-45.378462,446,2.0924,8,NA,NA,48,Summer,1.2522,Yes,1.774,1.003509356,0.43,None,Toke Thomas Hoye,,
124toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Heath,61.155551,-45.378462,446,2.0847,8,NA,NA,48,Summer,1.3062,Yes,1.766,1.057509356,0.40,None,Toke Thomas Hoye,,
125toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Fen,61.155551,-45.378462,446,2.2282,8,NA,NA,48,Summer,1.0055,Yes,1.904,0.756809356,0.60,None,Toke Thomas Hoye,,
127toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Heath,61.155551,-45.378462,446,2.1426,8,NA,NA,48,Summer,1.3154,Yes,1.822,1.066709356,0.41,None,Toke Thomas Hoye,,
128toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Fen,61.155551,-45.378462,446,2.1795,8,NA,NA,48,Summer,0.9002,Yes,1.857,0.651509356,0.65,None,Toke Thomas Hoye,,
131toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Fen,61.155551,-45.378462,446,2.0324,8,NA,NA,48,Summer,1.1154,Yes,1.716,0.866709356,0.49,None,Toke Thomas Hoye,,
132toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Heath,61.155551,-45.378462,446,2.1752,8,NA,NA,48,Summer,1.2819,Yes,1.853,1.033209356,0.44,None,Toke Thomas Hoye,,
136toke,Green,Narsarsuaq,Narsarsuaq_HF1,Narsarsuaq_HF1_Fen,61.155551,-45.378462,446,2.2095,8,NA,NA,48,Summer,1.4253,Yes,1.886,1.176609356,0.38,None,Toke Thomas Hoye,,
